ave_flot_air_flow,ave_flot_level,iron_feed,starch_flow,amina_flow,ore_pulp_flow,ore_pulp_pH,ore_pulp_density
0.07439014690784336,0.08823207443539308,0.01382224417503752,0.9787665965529722,0.1320231744334335,0.10521058965292437,0.0025533460426549882,0.00044247409338613573
0.11230601946636797,0.12410175662318845,0.025378806914755612,0.9599526614090952,0.1575835176907608,0.15806811386923134,0.0037949855211477507,0.0006484001550504502
0.09986466370847592,0.13287280164133844,0.019845411848462623,0.9599156771059448,0.18116523935431753,0.13307254222144194,0.003232613599341418,0.0005698832403097181
0.09015619968807077,0.15045734073765252,0.015616118197173047,0.9666921018934517,0.14149784541812407,0.12027337739490357,0.0030610957019103703,0.0005190283097791994
0.0766032841735174,0.1024328931877354,0.016356120877929377,0.9760727649660964,0.14225267747432285,0.10203614460062499,0.002545553639051642,0.0004417594196343658
0.06492782820443664,0.08642171698004451,0.011102296535138242,0.982142107343337,0.12686582436933036,0.08654304511325672,0.002123769186829569,0.00037082039758033183
0.08243598928118558,0.13741837928208112,0.01558422982654549,0.9683787090314885,0.15542410463513393,0.11025590805347905,0.002658042589763384,0.0004707751057716656
0.18107266272709727,0.3731034683607708,0.03267236140289701,0.8342936326553257,0.26907830891770057,0.2417731865056477,0.00589842229651039,0.0009708720455851403
0.13885915483044722,0.2117938224297051,0.030505396054110952,0.9197388715029792,0.22909225689527163,0.19106574980634175,0.004620278697253882,0.0007817062924586828
0.08329268944803646,0.11089591546607032,0.013803853152668794,0.9716186623905845,0.15546850204482002,0.11114750142363862,0.002569220553702322,0.00047880569592384216
0.05460393571570173,0.09096044545867166,0.008986637134233692,0.9864322823373449,0.10164495600058479,0.07266150674028331,0.0019271548392059534,0.0003077566678137635
0.12398916563026029,0.17550905042909593,0.021467407179343794,0.9374270700677525,0.21762865768835585,0.1649668911492678,0.004010802213024064,0.0007102111602260584
0.09375453863604769,0.17725915627385047,0.02002059652794548,0.9646145892978341,0.11511711158836424,0.12508205283254245,0.00306913392760658,0.0005088480561406476
0.07210763343655087,0.09604172949135,0.011936891168533796,0.9784636272569982,0.13695851778684479,0.09633323278141047,0.002239577708407631,0.0004160769160236732
0.08362519169088321,0.09611132860910689,0.018905257487391098,0.977432387522794,0.11865754604746752,0.11811142369012312,0.0027937943107125356,0.00048162404029271615
0.09687055860616434,0.12609775731146575,0.019094377042182697,0.9572003210025066,0.2005218173673552,0.13378208782618056,0.003380178569742794,0.0005734490520612135
0.125809855902025,0.19554198013482954,0.02507092048843775,0.9298570841031679,0.22939807380880176,0.1674243307146159,0.004189091902250159,0.0007314222359243747
0.09417583276879885,0.124642925633084,0.020105162788929022,0.9674755636485859,0.15325111753704862,0.12524323581651922,0.0031325353771387192,0.0005327869883488306
0.0905284241999642,0.13928086076212623,0.01475558705275859,0.9619045008871073,0.17981909359863577,0.12075875322675465,0.0030970092560020108,0.0005250630810339525
0.1034183088452242,0.17221901970507622,0.01903898549467519,0.9571547289343926,0.1550146121900763,0.13818823199753708,0.003426553340352042,0.000588076899707982
0.0909945530725579,0.17197824979675944,0.019425382303509233,0.9665549003153558,0.11355932299474603,0.12096501782845394,0.003040580221305871,0.0005015988024184075
0.09046092279944841,0.13962554411530453,0.019860623502911613,0.9679509318514093,0.14011735535403363,0.1239163447624936,0.0031128970449673145,0.0005041231227746666
0.09062492339622087,0.1259361407047748,0.019348398507553117,0.9669622446129849,0.16085552331340933,0.12104994457682927,0.0030034495299161414,0.0005094315108649524
0.06752040112975964,0.09006062729273787,0.011419441211801782,0.9809286611936981,0.1297066005805417,0.09027696810180104,0.002181106126482706,0.00038265691605745736
0.08623456169262307,0.1267936703394712,0.017011872856076218,0.9685247941927149,0.15271076227717756,0.12176787488700055,0.0030050035712917526,0.0005122803708680096
0.109222636824595,0.14552826010090802,0.018053144668186485,0.949516888764996,0.20894714372538745,0.14598754005260164,0.0034706374007631635,0.0006220845133269409
0.08938175667984488,0.14572578745013326,0.01445879821003803,0.9686148015787723,0.1343796527065464,0.11951481251778379,0.003044484588613141,0.0005053737204519715
0.08704742419127537,0.16974576680030193,0.019115475181315813,0.9668982478000107,0.11851674554622017,0.11956752282220173,0.0029377726186580843,0.0005055771348785783
0.07709958172191823,0.11349167655969333,0.017425058190959193,0.9749845973958834,0.13571326370674505,0.10886297016226817,0.0026927943410092847,0.00045681282125091636
0.07647895466856301,0.1277602655065228,0.014648563264286008,0.9734044057383701,0.14029340673201834,0.10202154958813257,0.0025964601046833055,0.00043402305822592285
0.09555723636674884,0.18040840333156444,0.020395453506662022,0.9577048017020879,0.1564690266876826,0.127334993593775,0.0031824580672706743,0.0005252740803647979
0.0769829255864733,0.10256687957397445,0.013011470588810838,0.9757482010403119,0.14421443785538207,0.10244991843925608,0.0024160918610713436,0.0004322132364151301
0.13945348617562017,0.2011961330316028,0.022024928706020894,0.9334801864597876,0.18339319700643789,0.18587600457057502,0.004348801990325251,0.0007870114210416163
0.19657249562823118,0.2513290953365832,0.03195699505524966,0.8210660693025696,0.3930976463466412,0.2616407819911802,0.0062627854841628096,0.0011485907036190835
0.08191630978739908,0.10927188542775491,0.017487266304707517,0.9729700443629351,0.14988774838363123,0.10908244737631032,0.0027086757714137625,0.00045515920281605877
0.07483613273381062,0.10423395973629068,0.01597586776970972,0.981420799961259,0.1006800062890316,0.09974982721097782,0.002482426183165075,0.0004071766371720689
0.0746514392119303,0.09560258280804629,0.014303131765092049,0.9767959166361986,0.14500341373290454,0.09959940058054331,0.0025010207723688647,0.00042515111880358727
0.06328126651693385,0.10792341056679777,0.013222100514985766,0.9817037388556112,0.1116784234179999,0.08918312256933936,0.0022630944015336533,0.0003777961227790115
0.07853068612905224,0.11530998602753122,0.017768615604756077,0.9737253944683131,0.1403062006587265,0.11129562027557223,0.002628021245729979,0.00046839510057676987
0.07707624654266161,0.11131606268883834,0.013305491553657752,0.9771482813581406,0.12665936754594911,0.10306625599301343,0.0025976042055882256,0.0004364407529580465
0.08275395377255229,0.13864289260485635,0.01545354657568506,0.9674731152467849,0.15966149311637784,0.1104003931151139,0.0025750647381720185,0.000469569541570585
0.0940546422628134,0.15469032979080638,0.020081814246544274,0.9615682939424033,0.16261917033758497,0.12550763644877672,0.0032133971154344448,0.0005250428789445197
0.09085292723703885,0.17171471769670793,0.019420156075043632,0.964999636173956,0.12628734867818509,0.12124693574870558,0.00296982825239453,0.0004767771910263598
0.054049254326031346,0.07512512475227813,0.010034635217365598,0.9874218597577376,0.10544816333618066,0.07217571038843787,0.0018777168303193204,0.0003107488304550053
0.08680262855029396,0.1447580841862649,0.01852066437528476,0.969467645030189,0.13419401479057474,0.11525235215946474,0.0029145314248044374,0.00048805007035042635
0.08447612587687822,0.12052554453037637,0.01854303320471429,0.974299559312088,0.12371795624928518,0.1158411973920388,0.0028897758079932346,0.000485180778985618
0.08793644493525452,0.14702287065154437,0.016422928627135885,0.9623130955241888,0.17483170587508187,0.11730932692955574,0.0027187750954777686,0.0005054241917842203
0.10086938680742012,0.16818523891228226,0.017078451485420608,0.9612952964704716,0.13816723689958643,0.13437502688790254,0.00340670449897153,0.000576937247857801
0.14572341007823117,0.24794921106496207,0.03294157898802277,0.9132609608318876,0.20020765103146015,0.20505372217487364,0.004929943466334468,0.0008422765232994688
0.09439271782349443,0.16333580923763885,0.020150971005408972,0.9617028760145575,0.15236604389747263,0.1261235382468588,0.003183623155012889,0.0005011847772759754
0.07700276464830022,0.1130943813036214,0.017403357313668693,0.9745297688543553,0.1391553796257394,0.10907574656845725,0.002671665524495774,0.0004603911752603166
0.07241539668908445,0.10660595038215608,0.014479596301716488,0.9768454506688894,0.1362633500564486,0.10188270663653046,0.0025509469325146763,0.00044119550029146014
0.12302226481171263,0.17582924107297454,0.026260447999000628,0.9433470803427402,0.19036372238303478,0.16462314979098996,0.004088051096602615,0.0006594055032113385
0.06537279983848836,0.09334706427846436,0.012884752993873655,0.9805528866189532,0.13151889622230223,0.08977714381436437,0.002332327032858166,0.00038334189448907427
0.08328325730812795,0.12257696167709886,0.016656400616482714,0.9696526211187868,0.15416074565515805,0.11730543820528808,0.0029650042892830418,0.0005035972641025912
0.2446186585646007,0.4483731734629591,0.052198112636902744,0.7341704814683685,0.3015057283450595,0.32622330595614607,0.007953766103783892,0.001287792445980871
0.07465208096718981,0.10973787995596897,0.013526092513713676,0.9780760679383188,0.12026321895273176,0.10534855453903258,0.0026766336242302724,0.00043647883175539716
0.07449188080137302,0.1093083030893451,0.01683671119166413,0.9788015696640362,0.11445846187796749,0.10516234878247176,0.0025728660389198184,0.0004338355665515392
0.1011072155011732,0.14041466728596178,0.017758323765179357,0.9551486520852135,0.19808816380272118,0.1348605854136681,0.003180314594271849,0.0005779304917521524
0.09674200592026119,0.13426368415866538,0.016076876699752437,0.9596130283784323,0.18673660300857353,0.12890985667241872,0.0031632193038116877,0.0005488185239753077
0.0891469560487195,0.12335701433171098,0.019040953209149423,0.9702683529148579,0.14452037722959232,0.1189846572110156,0.002982554034921123,0.0004989593286204881
0.09115112909839032,0.1468031644942667,0.015370117523262665,0.9695664074966335,0.12249371015492352,0.12178351328200471,0.0029736706696074306,0.0005173469562636217
0.11254099788464923,0.21331315028039094,0.024029073515346597,0.9444849949906864,0.16304951664014378,0.15034810268440293,0.003556115261939115,0.0006154371450567739
0.08174547838576465,0.12698167737086663,0.012596014005928538,0.9703460028926716,0.1533132172687263,0.10931955295535423,0.0027175525406760975,0.00046166815331921815
0.06802491519199441,0.09072206825174756,0.014530080280877135,0.9811624717963257,0.12654048784887956,0.09073664111180686,0.002326959944366506,0.0003874312007870541
0.11016161312358448,0.19257739511821356,0.023511472075821636,0.950815796124076,0.15723700989462103,0.1464181022637827,0.003579420482486115,0.0005900874015568717
0.1286380417306229,0.1789939315297368,0.023354819362796403,0.9270104995077667,0.24926251072029024,0.17137265565813561,0.004305383228833973,0.0007682626364207334
0.07496342774106879,0.1250475029063187,0.016010888293185522,0.9748223655548041,0.13485290204121758,0.10008414829436753,0.0025100741788269348,0.0004137478368782186
0.08972132611798318,0.12328040280284032,0.01595966215050751,0.9647284402988332,0.17684216741257602,0.1204749840400675,0.002951714020493159,0.000514797757435741
0.06571921016788632,0.10940482702495335,0.011468884914930415,0.9832189757992188,0.09571136909821078,0.08771897439005279,0.0022477596355715175,0.00037746472245574485
0.07735976669640686,0.1287204091389605,0.01458979384353423,0.9745651280691546,0.1297515203530734,0.1030249622490092,0.002583883885920204,0.00044215229485465205
0.0732355110070163,0.1073012169529777,0.01403101366088337,0.9765020074322089,0.14083786377770444,0.09761224319252555,0.0025180529374443355,0.000417635397986319
0.07923137959076157,0.15761045964514409,0.01790990836065444,0.9677388353022557,0.13964421933594523,0.1119570602449381,0.002646117090046898,0.00046910622342360606
0.09727912618389818,0.15779711754754494,0.02078285085434932,0.964268804429223,0.1361731196913409,0.12975430697475202,0.0033171998111821478,0.0005335710154450061
0.07929898209962595,0.13194816006172994,0.013042383636733124,0.9712264899944938,0.1472118552437485,0.10570103873608899,0.0024737340106253058,0.00044337589632025345
0.06570163717724022,0.08741979119656933,0.01140914609207586,0.9819977387425645,0.12607224106949627,0.0877059032233502,0.002161936929047575,0.0003715770772051198
0.09452006326871545,0.1623398196942524,0.020752683916903734,0.9601913317718108,0.15981374062535333,0.1294739519920103,0.00307674087285567,0.0005203944092162887
0.07156455773883054,0.10535857578750213,0.01618012318235276,0.9786935970750618,0.12412388313270153,0.10130281991966143,0.0024400438878475917,0.00042159217823513237
0.08430973068642685,0.1595024910467315,0.018016167012051786,0.9705209783002332,0.11169477531963956,0.11283218830620081,0.002867240919338,0.0004758620194059048
0.14013234800430352,0.18948981098943304,0.02802623886493841,0.9344327083405505,0.18850618989567328,0.186948904102656,0.00464187938421189,0.00074610591311463
0.06647851302666653,0.08880151065579517,0.014182434548617173,0.9833984445505328,0.11224790536451118,0.0884111157256687,0.0022368044933362423,0.00036861898938642736
0.11775906032161358,0.1766813774792657,0.025141143957584076,0.9450214657028909,0.1910633709088745,0.1571544760410071,0.0039642783265420685,0.0006247079539094694
0.10638591436875298,0.14765985996448627,0.022712122337661737,0.961725463040364,0.14610657812669878,0.14172980944031685,0.003476733729469444,0.000580934249306676
0.07459852327870506,0.10952023528564415,0.016858884646133346,0.9758494635317745,0.13707624660512216,0.10524854648028312,0.0025738709642878412,0.00044965492173152483
0.1366031736197887,0.16709775646144234,0.023561972626069783,0.9370787002411834,0.20388304420903855,0.18209640361826931,0.004271050233609648,0.0007860954565003677
0.055922339697185346,0.07149998568443201,0.008499521810770868,0.986522029996719,0.11371070135994633,0.07435468663472677,0.0019064632453883376,0.0003298478953703107
0.09712901434646683,0.1293155611975154,0.0160596776502372,0.9594319250603343,0.1905046060029879,0.12951457902465252,0.0030911384080056135,0.0005673694587894277
0.14432491671747003,0.22404718967167564,0.02698694207218611,0.9284301329531337,0.1702864361748838,0.19298533537461338,0.004578756674229218,0.0007703047849334783
0.11301252464390672,0.16604336049167245,0.022593192982291163,0.9481653186056508,0.18582452554640536,0.15995177007740055,0.0037549843530991552,0.0006519061439428427
0.12679484638905503,0.1676737668776693,0.022023488421838232,0.9432654438570496,0.19236269190453806,0.16898431095209282,0.0037822664443981227,0.0006596127313701498
0.09734785189332006,0.18401309064398613,0.020775442897230094,0.9570570575664978,0.15313042259705473,0.1296648001284012,0.0032492618562145695,0.0005507433925503184
0.08896832456533783,0.13083590132695672,0.017769048817939996,0.9683907161971526,0.14553226507049347,0.1252248892447325,0.003015285917738891,0.0005299275435323809
0.09184077214201708,0.17352202845032352,0.015217835076803988,0.959267052916227,0.16144681693924698,0.12229197539697743,0.003138031905213149,0.0005174063075574854
0.2011901644508511,0.514821187376144,0.036282417856239924,0.7610642482092573,0.20204412344864212,0.270337300261032,0.006425595859148302,0.0010425902077737701
0.07715689971830832,0.15003010833817923,0.016946613761888128,0.9747236450239792,0.09972467583798997,0.10588763731089616,0.0026480719055486557,0.00043879377056636884
0.09032659770295784,0.1505973284910669,0.01686707603462299,0.9625767718855034,0.16653000468587648,0.12075854234992586,0.002808532341876523,0.0005044860903194425
0.08257450310709398,0.1376085000198514,0.014297484167974413,0.9721078875387678,0.1297243027641817,0.11050428588070568,0.0027157687023554493,0.0004709192939759419
0.09366107717875773,0.13756079912115793,0.021164010093718703,0.9612213865057444,0.17469268518482828,0.13184089550331246,0.003206326742362844,0.0005687285914469201
0.09521667952340433,0.14647489143806178,0.017682473582302825,0.9666438615339807,0.12882989919195864,0.13475193321147402,0.00321451378606732,0.0005528801952264048
0.0824241202462691,0.10688860575399015,0.01624173812287636,0.9706853777954808,0.16269510336153778,0.1131766422705766,0.0028832059396748234,0.00048140257086656666
0.06635221065713963,0.10614531031022158,0.013079911945240745,0.9816093587262865,0.1108218012201905,0.09118852433122329,0.0023605545784957413,0.00038625279187967984
0.14346614876610253,0.23998039778496394,0.025363290569734527,0.9052197558509354,0.25548000172682855,0.19096904445687354,0.004569336055270419,0.000826976869901314
0.06648280882121577,0.08877079037645375,0.011832481351221216,0.9817219046631624,0.12614799813267688,0.08867492844418788,0.002275119402244747,0.0003750480350597577
0.10088849488977383,0.19069405589948812,0.021543642900335447,0.9562591476613715,0.14269930230897568,0.1348595689004659,0.0033322804896564555,0.0005516441416955883
0.09090215119918772,0.1285226833282245,0.020542658166105003,0.9634652656936895,0.17336034495500408,0.12832599695064265,0.0031177034627216517,0.0005558808828492433
0.12760596143438238,0.1985484071449806,0.02540800068190918,0.9301395372797597,0.2223225247451837,0.17042677313998447,0.0041213537415593325,0.0007401001939210355
0.11108697242047301,0.22082954274154235,0.024395440171064865,0.9424634745630925,0.16388754852878892,0.15227596861263282,0.003739886404418179,0.0006109781729819728
0.1340635514657992,0.20837844922281917,0.026710204348944954,0.9202619972806224,0.24304676370401437,0.17866003911680992,0.004249941013831786,0.0007787745186561404
0.1426448634412918,0.26611583291857405,0.028674389599540943,0.8950111157837687,0.26629642644414986,0.1898251274203524,0.004429552339354628,0.0008376977087441143
0.07853665607255166,0.130874339004821,0.013688702778455866,0.9738623148179142,0.13080557656286307,0.104841665524244,0.0025760925199856087,0.00044977129504634864
0.11299075750204371,0.15756518593927185,0.021100133608805312,0.9520598291254214,0.18098577713751404,0.15091321938442537,0.0034857398730659627,0.0006044277429052117
0.09256861560914724,0.1664141416441616,0.01457181165806395,0.9583638781702297,0.17280360739595355,0.12325885553721203,0.0031011621265527494,0.0005241990353009879
0.1061764654761358,0.14197150360540542,0.017591373756759333,0.9567442138795537,0.1811673318533172,0.14165992913435077,0.0034934767596582522,0.0006009053925886829
0.08794865434667808,0.14050292042965692,0.016651985946872595,0.9687009609705434,0.14199471040366954,0.11701880756326365,0.0029985744378401348,0.0004822585486095805
0.0767903861749214,0.10248552641166532,0.016394484854204954,0.9755801126808726,0.1451262305544706,0.10249791845768728,0.0026411900019311443,0.00044284019363841266
0.0910847289241966,0.17200378057353405,0.016349471874573213,0.9596550158463757,0.1614355822798332,0.12182773962426927,0.003083336806307687,0.0005144139222296335
0.08050968321982484,0.11210442640625204,0.01719836366404249,0.9792229785616413,0.10099384437042995,0.10756518492106197,0.002672944211556292,0.00043908260760146457
0.11181136272260431,0.16882073538011302,0.023881971192053136,0.9518537171682802,0.1729842315415254,0.14988257382645018,0.0036379523957204493,0.0006050126073054484
0.07651141592620678,0.11261759796593285,0.01421264710713923,0.9772638843557732,0.12090187468075726,0.10766489612593204,0.002713379911520627,0.0004746237994208725
0.08799457612982124,0.1242657600432832,0.01988735537508299,0.9660627374331603,0.1665682468284197,0.12404633952381416,0.0030808188383451597,0.0005378163876640767
0.1309615068721524,0.20330775951022928,0.023130507240883707,0.9278306882685476,0.22267585001059106,0.17466593423530624,0.0041161901457127965,0.0007525962072415714
0.07754739342816355,0.1469263474898784,0.013458778824509151,0.9727981972011737,0.12330771174353389,0.10329587603837162,0.002560214851536662,0.0004410197651256089
